,address,benefits,destination,image_urls,link,name,room_type,norm_image,norm_name,norm_address,norm_price,norm_star
333,"32A-34 Bùi Thị Xuân, Q.1, TP. Hồ Chí Minh, VNM","95 khu phòng không khói thuốc,2 nhà hàng,Khu spa với đầy đủ các liệu pháp,Hồ bơi trong nhà,Trung tâm thể dục,Trung tâm hội nghị,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ cho thuê xe trong khuôn viên,Két an toàn ở quầy tiếp tân,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/3000000/2470000/2464400/2464328/c98d070a_b.jpg,https://vi.hotels.com/ho312095/?pa=9&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Harmony Saigon Hotel & Spa,Phòng đôi hoặc 2 giường đơn Premier (with Daily Spa),images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,harmony saigon hotel and spa,32a-34 bùi thị xuân  q.1  tp. hồ chí minh  vnm,4942514,4
334,"51-55 Cách Mạng Tháng 8, Quận 1, TP.Hồ Chí Minh, VNM","50 khu phòng không khói thuốc,Dịch vụ phòng 24 giờ,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Bữa sáng đặc sản địa phương miễn phí và Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/21000000/20820000/20811500/20811406/c032b6de_b.jpg,https://vi.hotels.com/ho666964992/?pa=12&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Cititel Parkview Saigon Hotel,"Grand Deluxe Twin Room, Park View",images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,cititel parkview saigon hotel,51-55 cách mạng tháng 8  quận 1  tp.hồ chí minh  vnm,1396364,3
335,"32A-34 Bùi Thị Xuân, Q.1, TP. Hồ Chí Minh, VNM","95 khu phòng không khói thuốc,2 nhà hàng,Khu spa với đầy đủ các liệu pháp,Hồ bơi trong nhà,Trung tâm thể dục,Trung tâm hội nghị,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ cho thuê xe trong khuôn viên,Két an toàn ở quầy tiếp tân,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/3000000/2470000/2464400/2464328/c98d070a_b.jpg,https://vi.hotels.com/ho312095/?pa=9&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Harmony Saigon Hotel & Spa,Phòng đôi hoặc 2 giường đơn Premier (with Daily Spa),images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,harmony saigon hotel and spa,32a-34 bùi thị xuân  q.1  tp. hồ chí minh  vnm,4942514,4
336,"32A-34 Bùi Thị Xuân, Q.1, TP. Hồ Chí Minh, VNM","95 khu phòng không khói thuốc,2 nhà hàng,Khu spa với đầy đủ các liệu pháp,Hồ bơi trong nhà,Trung tâm thể dục,Trung tâm hội nghị,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ cho thuê xe trong khuôn viên,Két an toàn ở quầy tiếp tân,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/3000000/2470000/2464400/2464328/c98d070a_b.jpg,https://vi.hotels.com/ho312095/?pa=9&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Harmony Saigon Hotel & Spa,Phòng đôi hoặc 2 giường đơn Premier (with Daily Spa),images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,harmony saigon hotel and spa,32a-34 bùi thị xuân  q.1  tp. hồ chí minh  vnm,4942514,4
337,"32A-34 Bùi Thị Xuân, Q.1, TP. Hồ Chí Minh, VNM","95 khu phòng không khói thuốc,2 nhà hàng,Khu spa với đầy đủ các liệu pháp,Hồ bơi trong nhà,Trung tâm thể dục,Trung tâm hội nghị,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ cho thuê xe trong khuôn viên,Két an toàn ở quầy tiếp tân,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/3000000/2470000/2464400/2464328/c98d070a_b.jpg,https://vi.hotels.com/ho312095/?pa=9&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Harmony Saigon Hotel & Spa,Phòng đôi hoặc 2 giường đơn Premier (with Daily Spa),images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,harmony saigon hotel and spa,32a-34 bùi thị xuân  q.1  tp. hồ chí minh  vnm,4942514,4
338,"32A-34 Bùi Thị Xuân, Q.1, TP. Hồ Chí Minh, VNM","95 khu phòng không khói thuốc,2 nhà hàng,Khu spa với đầy đủ các liệu pháp,Hồ bơi trong nhà,Trung tâm thể dục,Trung tâm hội nghị,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ cho thuê xe trong khuôn viên,Két an toàn ở quầy tiếp tân,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/3000000/2470000/2464400/2464328/c98d070a_b.jpg,https://vi.hotels.com/ho312095/?pa=9&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Harmony Saigon Hotel & Spa,Phòng đôi hoặc 2 giường đơn Premier (with Daily Spa),images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,harmony saigon hotel and spa,32a-34 bùi thị xuân  q.1  tp. hồ chí minh  vnm,4942514,4
339,"32A-34 Bùi Thị Xuân, Q.1, TP. Hồ Chí Minh, VNM","95 khu phòng không khói thuốc,2 nhà hàng,Khu spa với đầy đủ các liệu pháp,Hồ bơi trong nhà,Trung tâm thể dục,Trung tâm hội nghị,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ cho thuê xe trong khuôn viên,Két an toàn ở quầy tiếp tân,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/3000000/2470000/2464400/2464328/c98d070a_b.jpg,https://vi.hotels.com/ho312095/?pa=9&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Harmony Saigon Hotel & Spa,Phòng đôi hoặc 2 giường đơn Premier (with Daily Spa),images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,harmony saigon hotel and spa,32a-34 bùi thị xuân  q.1  tp. hồ chí minh  vnm,4942514,4
340,"155 Bến Vân Đồn P.6, Q.4, TP.Hồ Chí Minh, VNM","Hồ bơi ngoài trời,Sân thượng,Quán cà phê,Trung tâm thể dục,Bãi đậu xe có người phục vụ,Máy điều hòa nhiệt độ,Vườn,Cửa hàng tiện dụng,Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/25000000/24020000/24010500/24010472/88ff8542_b.jpg,https://vi.hotels.com/ho769335104/?pa=2&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,River Gate Apartment Saigon HCMC,"Căn hộ tiện nghi đơn giản, 3 phòng ngủ, Quang cảnh sông, Cao tầng",images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,river gate apartment saigon hcmc,155 bến vân đồn p.6  q.4  tp.hồ chí minh  vnm,2154294,3
341,"15B/102 Lê Thánh Tôn, Q.1, TP.Hồ Chí Minh, VNM","10 khu phòng,Dịch vụ phòng 24 giờ,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy nước nóng lạnh,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Tủ khóa,Bữa sáng đặc sản địa phương miễn phí, Wifi miễn phí và chỗ đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/28000000/27690000/27689900/27689861/61b4a905_b.jpg,https://vi.hotels.com/ho887075552/?pa=8&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Katie Boutique House,King Deluxe Room,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,katie boutique house,15b/102 lê thánh tôn  q.1  tp.hồ chí minh  vnm,623376,"2,5"
342,"32A-34 Bùi Thị Xuân, Q.1, TP. Hồ Chí Minh, VNM","95 khu phòng không khói thuốc,2 nhà hàng,Khu spa với đầy đủ các liệu pháp,Hồ bơi trong nhà,Trung tâm thể dục,Trung tâm hội nghị,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ cho thuê xe trong khuôn viên,Két an toàn ở quầy tiếp tân,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/3000000/2470000/2464400/2464328/c98d070a_b.jpg,https://vi.hotels.com/ho312095/?pa=9&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Harmony Saigon Hotel & Spa,Phòng đôi hoặc 2 giường đơn Premier (with Daily Spa),images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,harmony saigon hotel and spa,32a-34 bùi thị xuân  q.1  tp. hồ chí minh  vnm,4942514,4
343,"32A-34 Bùi Thị Xuân, Q.1, TP. Hồ Chí Minh, VNM","95 khu phòng không khói thuốc,2 nhà hàng,Khu spa với đầy đủ các liệu pháp,Hồ bơi trong nhà,Trung tâm thể dục,Trung tâm hội nghị,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ cho thuê xe trong khuôn viên,Két an toàn ở quầy tiếp tân,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/3000000/2470000/2464400/2464328/c98d070a_b.jpg,https://vi.hotels.com/ho312095/?pa=9&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Harmony Saigon Hotel & Spa,Phòng đôi hoặc 2 giường đơn Premier (with Daily Spa),images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,harmony saigon hotel and spa,32a-34 bùi thị xuân  q.1  tp. hồ chí minh  vnm,4942514,4
344,"15B/102 Lê Thánh Tôn, Q.1, TP.Hồ Chí Minh, VNM","10 khu phòng,Dịch vụ phòng 24 giờ,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy nước nóng lạnh,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Tủ khóa,Bữa sáng đặc sản địa phương miễn phí, Wifi miễn phí và chỗ đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/28000000/27690000/27689900/27689861/61b4a905_b.jpg,https://vi.hotels.com/ho887075552/?pa=8&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Katie Boutique House,King Deluxe Room,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,katie boutique house,15b/102 lê thánh tôn  q.1  tp.hồ chí minh  vnm,623376,"2,5"
345,"190 Lê Thánh Tôn, P.Bến Thành, Q.1, TP. Hồ Chí Minh, VNM","43 khu phòng,Nhà hàng và quầy bar/khu lounge,Trung tâm dịch vụ văn phòng,Dịch vụ đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Dịch vụ tư vấn/hỗ trợ khách,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Wifi miễn phí",khách sạn Hồ Chí Minh,,https://vi.hotels.com/ho510343/?pa=6&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Ngân Hà,Galaxy Grand,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn ngân hà,190 lê thánh tôn  p.bến thành  q.1  tp. hồ chí minh  vnm,1107351,3
346,"190 Lê Thánh Tôn, P.Bến Thành, Q.1, TP. Hồ Chí Minh, VNM","43 khu phòng,Nhà hàng và quầy bar/khu lounge,Trung tâm dịch vụ văn phòng,Dịch vụ đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Dịch vụ tư vấn/hỗ trợ khách,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Wifi miễn phí",khách sạn Hồ Chí Minh,,https://vi.hotels.com/ho510343/?pa=6&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Ngân Hà,Galaxy Grand,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn ngân hà,190 lê thánh tôn  p.bến thành  q.1  tp. hồ chí minh  vnm,1107351,3
347,"181 Phạm Ngũ Lão, Q.1, TP.Hồ Chí Minh, VNM","18 khu phòng không khói thuốc,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy vi tính,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,TV ở khu vực chung,Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/17000000/16050000/16049700/16049695/486f2f06_b.jpg,https://vi.hotels.com/ho623748/?pa=7&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Kim Khôi,Phòng dành cho gia đình,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn kim khôi,181 phạm ngũ lão  q.1  tp.hồ chí minh  vnm,1054545,"1,5"
348,"181 Phạm Ngũ Lão, Q.1, TP.Hồ Chí Minh, VNM","18 khu phòng không khói thuốc,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy vi tính,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,TV ở khu vực chung,Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/17000000/16050000/16049700/16049695/486f2f06_b.jpg,https://vi.hotels.com/ho623748/?pa=7&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Kim Khôi,Phòng dành cho gia đình,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn kim khôi,181 phạm ngũ lão  q.1  tp.hồ chí minh  vnm,1054545,"1,5"
349,"181 Phạm Ngũ Lão, Q.1, TP.Hồ Chí Minh, VNM","18 khu phòng không khói thuốc,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy vi tính,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,TV ở khu vực chung,Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/17000000/16050000/16049700/16049695/486f2f06_b.jpg,https://vi.hotels.com/ho623748/?pa=7&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Kim Khôi,Phòng dành cho gia đình,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn kim khôi,181 phạm ngũ lão  q.1  tp.hồ chí minh  vnm,1054545,"1,5"
350,"278-280 Cộng Hòa, P.13, Q.Tân Bình, TP.Hồ Chí Minh, VNM","31 khu phòng,Dịch vụ đón khách từ sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy vi tính,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Bữa sáng đặc sản địa phương miễn phí, Wifi miễn phí và chỗ đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/17000000/16530000/16528100/16528012/674a3bf9_b.jpg,https://vi.hotels.com/ho642596/?pa=1&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn & Spa Minh Tâm,Phòng đôi Deluxe (with Window),images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn and spa minh tâm,278-280 cộng hòa  p.13  q.tân bình  tp.hồ chí minh  vnm,545454,3
351,"278-280 Cộng Hòa, P.13, Q.Tân Bình, TP.Hồ Chí Minh, VNM","31 khu phòng,Dịch vụ đón khách từ sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy vi tính,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Bữa sáng đặc sản địa phương miễn phí, Wifi miễn phí và chỗ đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/17000000/16530000/16528100/16528012/674a3bf9_b.jpg,https://vi.hotels.com/ho642596/?pa=1&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn & Spa Minh Tâm,Phòng đôi Deluxe (with Window),images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn and spa minh tâm,278-280 cộng hòa  p.13  q.tân bình  tp.hồ chí minh  vnm,545454,3
352,"278-280 Cộng Hòa, P.13, Q.Tân Bình, TP.Hồ Chí Minh, VNM","31 khu phòng,Dịch vụ đón khách từ sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy vi tính,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Bữa sáng đặc sản địa phương miễn phí, Wifi miễn phí và chỗ đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/17000000/16530000/16528100/16528012/674a3bf9_b.jpg,https://vi.hotels.com/ho642596/?pa=1&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn & Spa Minh Tâm,Phòng đôi Deluxe (with Window),images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn and spa minh tâm,278-280 cộng hòa  p.13  q.tân bình  tp.hồ chí minh  vnm,545454,3
353,"531 Nguyễn Oanh, P.17, Q.Gò Vấp, TP. Hồ Chí Minh, VNM","48 khu phòng,Nhà hàng và quầy bar/khu lounge,Khu spa với đầy đủ các liệu pháp,Bồn tắm thủy lực,Phòng tắm hơi,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy vi tính,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Bữa sáng đặc sản địa phương miễn phí, Wifi miễn phí và chỗ đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/9000000/8970000/8962700/8962623/19cc0633_b.jpg,https://vi.hotels.com/ho471531/?pa=2&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,TRIIP Mismo,"Phòng đôi Deluxe, Quang cảnh thành phố",images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,triip mismo,531 nguyễn oanh  p.17  q.gò vấp  tp. hồ chí minh  vnm,865801,3
354,"24/10 Thủ Khoa Huân, Q.1, TP. Hồ Chí Minh, VNM","7 khu phòng,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,TV ở khu vực chung,Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/27000000/26820000/26815900/26815846/b49a2854_b.jpg,https://vi.hotels.com/ho859107072/?pa=5&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Bến Thành Motel,Phòng Tiêu chuẩn,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,bến thành motel,24/10 thủ khoa huân  q.1  tp. hồ chí minh  vnm,389610,"2,5"
355,"3 Sông Đà, P.2, Q.Tân Bình, TP.Hồ Chí Minh, VNM","35 khu phòng không khói thuốc,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Lò vi sóng ở khu vực chung,Dịch vụ giặt ủi,Dịch vụ tư vấn/hỗ trợ khách,Báo miễn phí ở sảnh,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,TV ở khu vực chung,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/17000000/16250000/16245800/16245757/2fa64a50_b.jpg,https://vi.hotels.com/ho629320/?pa=1&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Camila,Phòng dành cho gia đình,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn camila,3 sông đà  p.2  q.tân bình  tp.hồ chí minh  vnm,1653680,3
356,"3 Sông Đà, P.2, Q.Tân Bình, TP.Hồ Chí Minh, VNM","35 khu phòng không khói thuốc,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Lò vi sóng ở khu vực chung,Dịch vụ giặt ủi,Dịch vụ tư vấn/hỗ trợ khách,Báo miễn phí ở sảnh,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,TV ở khu vực chung,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/17000000/16250000/16245800/16245757/2fa64a50_b.jpg,https://vi.hotels.com/ho629320/?pa=1&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Camila,Phòng dành cho gia đình,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn camila,3 sông đà  p.2  q.tân bình  tp.hồ chí minh  vnm,1653680,3
357,"531 Nguyễn Oanh, P.17, Q.Gò Vấp, TP. Hồ Chí Minh, VNM","48 khu phòng,Nhà hàng và quầy bar/khu lounge,Khu spa với đầy đủ các liệu pháp,Bồn tắm thủy lực,Phòng tắm hơi,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy vi tính,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Bữa sáng đặc sản địa phương miễn phí, Wifi miễn phí và chỗ đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/9000000/8970000/8962700/8962623/19cc0633_b.jpg,https://vi.hotels.com/ho471531/?pa=2&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,TRIIP Mismo,"Phòng đôi Deluxe, Quang cảnh thành phố",images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,triip mismo,531 nguyễn oanh  p.17  q.gò vấp  tp. hồ chí minh  vnm,865801,3
